run,operation,started,time,status,label,baseline,checkpoint-path,data-seed,dataset,dropout-rate,epochs,from-epoch,hidden-units,l2-weight,learning-rate,net-seed,num-polynomials,patience,verbose,yang-splits,step,bw_accuracy,bw_epoch,bw_loss,bw_test_accuracy,bw_test_loss,bw_val_accuracy,bw_val_loss,epoch_loss,epoch_masked_accuracy
68eb80c9,ChebNet|chebnet:train-pubmed,2020-04-16 04:02:59,0:00:21,completed,baseline=0.78 data-seed=5687 net-seed=6083 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,6083,4,10,0,True,1,1.0,41.0,0.20268507301807404,0.7319999933242798,0.775162935256958,0.7279999852180481,0.7493066787719727,0.23588256537914276,1.0
3f46373a,ChebNet|chebnet:train-pubmed,2020-04-16 04:02:35,0:00:20,completed,baseline=0.78 data-seed=5687 net-seed=5556 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,5556,4,10,0,True,1,1.0,35.0,0.2503660023212433,0.7480000257492065,0.7585607171058655,0.7540000081062317,0.7293053865432739,0.2892991602420807,0.9666666388511658
a6197ae2,ChebNet|chebnet:train-pubmed,2020-04-16 04:02:13,0:00:18,completed,baseline=0.78 data-seed=5687 net-seed=649 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,649,4,10,0,True,1,0.9833333492279053,32.0,0.28079861402511597,0.7360000014305115,0.7831525206565857,0.7540000081062317,0.7642436027526855,0.33607736229896545,0.9333333373069763
58620242,ChebNet|chebnet:train-pubmed,2020-04-16 04:01:34,0:00:34,completed,baseline=0.78 data-seed=5687 net-seed=2042 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,2042,4,10,0,True,1,1.0,82.0,0.1311141848564148,0.7760000228881836,0.6825013756752014,0.7919999957084656,0.6497842669487,0.17661085724830627,0.9833333492279053
9a7a2f12,ChebNet|chebnet:train-pubmed,2020-04-16 04:01:08,0:00:23,completed,baseline=0.78 data-seed=5687 net-seed=1598 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,1598,4,10,0,True,1,1.0,45.0,0.1932571679353714,0.7670000195503235,0.7416635751724243,0.7860000133514404,0.724388599395752,0.25837165117263794,0.9833333492279053
85efbe4e,ChebNet|chebnet:train-pubmed,2020-04-16 04:00:42,0:00:22,completed,baseline=0.78 data-seed=5687 net-seed=8591 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,8591,4,10,0,True,1,1.0,42.0,0.22021277248859406,0.7540000081062317,0.7521240711212158,0.7580000162124634,0.7178183197975159,0.24954643845558167,0.9833333492279053
5f543126,ChebNet|chebnet:train-pubmed,2020-04-16 04:00:13,0:00:26,completed,baseline=0.78 data-seed=5687 net-seed=6991 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,6991,4,10,0,True,1,1.0,56.0,0.16187745332717896,0.722000002861023,0.7823230028152466,0.75,0.747748076915741,0.19247809052467346,0.9833333492279053
48e75f2a,ChebNet|chebnet:train-pubmed,2020-04-16 03:59:48,0:00:22,completed,baseline=0.78 data-seed=5687 net-seed=5152 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,5152,4,10,0,True,1,1.0,45.0,0.20355981588363647,0.7540000081062317,0.7627432346343994,0.7480000257492065,0.7504638433456421,0.29205143451690674,0.9666666388511658
af6429a8,ChebNet|chebnet:train-pubmed,2020-04-16 03:59:21,0:00:23,completed,baseline=0.78 data-seed=5687 net-seed=819 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,819,4,10,0,True,1,1.0,49.0,0.18430545926094055,0.7590000033378601,0.7375011444091797,0.7739999890327454,0.7118885517120361,0.22613409161567688,1.0
099aed8d,ChebNet|chebnet:train-pubmed,2020-04-16 03:58:52,0:00:26,completed,baseline=0.78 data-seed=5687 net-seed=7932 verbose=0 yang-splits=yes,0.78,,5687,pubmed,0.5,200,30,16,0.0005,0.01,7932,4,10,0,True,1,1.0,58.0,0.17296624183654785,0.7509999871253967,0.7452383041381836,0.75,0.7344025373458862,0.20848047733306885,1.0
